Caveat,CaveatCodes,CaveatFootnotes,DataSetCaveat,DataSetCaveatCodes,DataSetCaveatFootnotes,DataSetMetaTagCodes,DataSetMetaTags,DataSetMetaTagsWithType,DecimalPlaces,GroupNumber,UnitsArePrefix,LowerValue,MappedState,MeasureCategoryCode,MeasureCode,MeasureMetaTagCodes,MeasureMetaTags,MeasureMetaTagsWithType,MeasureName,PeerCaveat,PeerCaveatCodes,PeerCaveatFootnotes,PeerGroupName,PeerSuppression,PeerSuppressionCodes,PeerValue,ProxyChildren,ProxyReportingUnitName,ReportedMeasureCategoryCode,ReportedMeasureCategoryName,ReportedMeasureCategoryThreeCode,ReportedMeasureCategoryThreeName,ReportedMeasureCategoryTwoCode,ReportedMeasureCategoryTwoName,ReportedMeasureCategoryTypeCode,ReportedMeasureCategoryTypeName,ReportedMeasureCategoryThreeTypeCode,ReportedMeasureCategoryThreeTypeName,ReportedMeasureCategoryTwoTypeCode,ReportedMeasureCategoryTwoTypeName,ReportedMeasureCode,ReportedMeasureMetaTagCodes,ReportedMeasureMetaTags,ReportedMeasureMetaTagsWithType,ReportedMeasureName,ReportingEnd,ReportingStart,ReportingUnitCode,ReportingUnitMetaTagCodes,ReportingUnitMetaTags,ReportingUnitMetaTagsWithType,ReportingUnitName,ReportingUnitTypeCode,ReportingUnitTypeName,Suppression,SuppressionCodes,UnitsDisplay,UnitsName,UpperValue,Value
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Large metropolitan hospitals,,,,,,ES_S12_PaediatricSurgery,Paediatric surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0616,,,,Paediatric surgery,2025-06-30,2024-07-01,H0065,,,,Hornsby Ku-ring-gai Hospital,H,Hospital,,,days,days,,68.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large metropolitan hospitals,,,95.0000000000,,,ES_I017_Pressure equalising tubes (grommets) - insertion of,Pressure equalising tubes (grommets) - insertion of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0797,,,,Pressure equalising tubes (grommets) - insertion of,2025-06-30,2024-07-01,H0065,,,,Hornsby Ku-ring-gai Hospital,H,Hospital,,,days,days,,65.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,14.0000000000,,,ES_U1_Urgent,Urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0040,,,,Urgent elective surgery,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,12.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,63.0000000000,,,ES_U2_SemiUrgent,Semi-urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0041,,,,Semi-urgent elective surgery,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,77.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,220.0000000000,,,ES_U3_NonUrgent,Non-urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0042,,,,Non-urgent elective surgery,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,346.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S1_CardioThoracicSurgery,Cardio-thoracic surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0050,,,,Cardio-thoracic surgery,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,35.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,18.0000000000,,,ES_I003_CABG,Coronary artery bypass grafting,,,,,ES_IP,Intended procedure,,,,,MYH-RM0051,,,,Coronary artery bypass grafting,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S2_ENT,"Ear, nose and throat surgery",,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0052,,,,"Ear, nose and throat surgery",2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,306.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,291.0000000000,,,ES_I008_Myringoplasty,Myringoplasty/tympanoplasty,,,,,ES_IP,Intended procedure,,,,,MYH-RM0053,,,,Myringoplasty/tympanoplasty,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,384.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,71.0000000000,,,ES_I009_Myringotomy,Myringotomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0054,,,,Myringotomy,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,90.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,314.0000000000,,,ES_I011_Septoplasty,Septoplasty,,,,,ES_IP,Intended procedure,,,,,MYH-RM0055,,,,Septoplasty,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,340.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,152.0000000000,,,ES_I012_Tonsillectomy,Tonsillectomy (with or without adenoidectomy),,,,,ES_IP,Intended procedure,,,,,MYH-RM0056,,,,Tonsillectomy (with or without adenoidectomy),2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,349.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S6_Ophthalmology,Ophthalmology,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0057,,,,Ophthalmology,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,346.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,73.0000000000,,,ES_I001_CataractExtraction,Cataract extraction (with or without intra-ocular lens insertion),,,,,ES_IP,Intended procedure,,,,,MYH-RM0058,,,,Cataract extraction (with or without intra-ocular lens insertion),2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,354.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S3_GeneralSurgery,General surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0059,,,,General surgery,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,20.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,41.0000000000,,,ES_I002_Cholecystectomy,Cholecystectomy (open/laparoscopic),,,,,ES_IP,Intended procedure,,,,,MYH-RM0060,,,,Cholecystectomy (open/laparoscopic),2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,75.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,64.0000000000,,,ES_I005_Haemorrhoidectomy,Haemorrhoidectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0061,,,,Haemorrhoidectomy,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,66.0000000000,,,ES_I007_InguinalHerniotomy,Inguinal herniotomy/herniorrhaphy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0062,,,,Inguinal herniotomy/herniorrhaphy,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,98.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S4_Gynaecology,Gynaecology,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0063,,,,Gynaecology,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,42.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,43.0000000000,,,ES_I006_Hysterectomy,Hysterectomy (abdominal/vaginal/laparoscopic),,,,,ES_IP,Intended procedure,,,,,MYH-RM0064,,,,Hysterectomy (abdominal/vaginal/laparoscopic),2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,41.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S5_Neurosurgery,Neurosurgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0065,,,,Neurosurgery,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,48.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S7_OrthopaedicSurgery,Orthopaedic surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0066,,,,Orthopaedic surgery,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,91.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,127.0000000000,,,ES_I013_TotalHipReplacement,Total hip replacement,,,,,ES_IP,Intended procedure,,,,,MYH-RM0067,,,,Total hip replacement,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,215.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,231.0000000000,,,ES_I014_TotalKneeReplacement,Total knee replacement,,,,,ES_IP,Intended procedure,,,,,MYH-RM0068,,,,Total knee replacement,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,339.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S11_OtherSurgery,Other surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0069,,,,Other surgery,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,68.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S8_PlasticSurgery,Plastic surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0070,,,,Plastic surgery,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,26.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S9_Urology,Urology,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0071,,,,Urology,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,55.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,26.0000000000,,,ES_I004_Cystoscopy,Cystoscopy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0072,,,,Cystoscopy,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,75.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,53.0000000000,,,ES_I010_Prostatectomy,Prostatectomy (transurethral or open),,,,,ES_IP,Intended procedure,,,,,MYH-RM0073,,,,Prostatectomy (transurethral or open),2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,105.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Major hospitals,,,,,,ES_S10_VascularSurgery,Vascular surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0074,,,,Vascular surgery,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,14.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,114.0000000000,,,ES_I015_VaricoseVeinsTreatment,Varicose veins treatment,,,,,ES_IP,Intended procedure,,,,,MYH-RM0075,,,,Varicose veins treatment,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,25.0000000000,,,ES_I018_AbdominalThoracicAorticAneurysm,Abdominal or thoracic aortic aneurysm - repair/replacement,,,,,ES_IP,Intended procedure,,,,,MYH-RM0481,,,,Abdominal or thoracic aortic aneurysm - repair/replacement,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,159.0000000000,,,ES_I020_Adenoidectomy,Adenoidectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0483,,,,Adenoidectomy,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,332.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,14.0000000000,,,ES_I021_Amputation,Amputation of limb,,,,,ES_IP,Intended procedure,,,,,MYH-RM0484,,,,Amputation of limb,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,40.0000000000,,,ES_I022_AnalFissure,Anal fissure - repair of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0485,,,,Anal fissure - repair of,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,85.0000000000,,,ES_I023_ACL,Anterior cruciate ligament reconstruction,,,,,ES_IP,Intended procedure,,,,,MYH-RM0486,,,,Anterior cruciate ligament reconstruction,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,71.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,116.0000000000,,,ES_I024_Arthrodesis,Arthrodesis,,,,,ES_IP,Intended procedure,,,,,MYH-RM0487,,,,Arthrodesis,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,68.0000000000,,,ES_I025_Arthroplasty,Arthroplasty - revision of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0488,,,,Arthroplasty - revision of,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,84.0000000000,,,ES_I026_Arthroscopy,Arthroscopy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0489,,,,Arthroscopy,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,92.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,13.0000000000,,,ES_I028_AxillaryNodeDissection,Axillary node dissection,,,,,ES_IP,Intended procedure,,,,,MYH-RM0490,,,,Axillary node dissection,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,17.0000000000,,,ES_I029_BartholinAbscessDrainage,Bartholin's abscess drainage,,,,,ES_IP,Intended procedure,,,,,MYH-RM0491,,,,Bartholin's abscess drainage,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,154.0000000000,,,ES_I032_Blepharoplasty,Blepharoplasty,,,,,ES_IP,Intended procedure,,,,,MYH-RM0494,,,,Blepharoplasty,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,16.0000000000,,,ES_I034_BreastLump,Breast lump - excision and/or biopsy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0496,,,,Breast lump - excision and/or biopsy,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,13.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,102.0000000000,,,ES_I035_BreastProsthesis,Breast prosthesis - removal of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0497,,,,Breast prosthesis - removal of,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,,,days,days,,86.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Major hospitals,,,172.0000000000,,,ES_I036_BreastReconstruction,Breast reconstruction,,,,,ES_IP,Intended procedure,,,,,MYH-RM0498,,,,Breast reconstruction,2025-06-30,2024-07-01,H0068,,,,Royal North Shore Hospital,H,Hospital,NP,X40,days,days,,
